35814,positive,announce elect preside glorious congratul
35815,negative,make upset every time watch continue watch world may never know
35816,neutral,policy repair want ought policy mainland thursday repair
35817,negative,thursday night football game suck want see hot head river explode sidelong tonight
35818,positive,feel like sunday wait big game tonight everyone cantcontainexcit
35819,neutral,saphena people disco help like
35820,positive,place nationlead nine player first watch list release saturday
35821,positive,match saturday let know night friday may suit better like option
35822,positive,play arbat day rep concert
35823,neutral,man on doubt date tomorrow raft two together wink
35824,neutral,favouritemoviequot tomorrow not day groundhog day
35825,positive,thereidreport win term go on back base state better shape
35826,negative,kill reason egyptian struggle may face uncertain future
35827,neutral,watch access make want monday
35828,negative,watch favourite behind scene time go hell go
35829,neutral,asia told late
35830,positive,apollo seen day assure capable get good result tomorrow
35831,neutral,columbus shoot zombieland may one funniest thing ever
35832,positive,far find satin scarlet clutch who who taken
35833,negative,time point step said let take linen
35834,neutral,critic amend new frame open none topic earlier
35835,neutral,wellsaid took even sun shine day un
35836,positive,remember see senior bowl think kid ball fortune got
35837,positive,saturday great time clear chere
35838,neutral,cmpunk hold held till day make longest reign
35839,positive,gabriel irieapril mrandmrscheek happy wed day north star ballroom
35840,neutral,said tuesday agent are structure new contract nl espnfantasi
35841,positive,best thing walk dead return mean back soon start site say january
35842,positive,mon mary all kick fly week make out marya monday struggle
35843,neutral,may want stop outsourc map pp bout bring manufacture job back
35844,positive,year older cool thin born day born julie think
35845,positive,jenniferhudson saw tennis street look great super skinny
35846,neutral,longharryimagin friday night find watch count
35847,negative,say may cancel bowl would care pro bowl
35848,neutral,november speak
35849,neutral,play big film come soon mark film say hello little friend
35850,negative,swear tomorrow nine fan start sweet best believe on put check
35851,positive,reap saw bad tuesday documentary beyond may show day
35852,neutral,leagleeglam canadaluvsadam ye submits consider december announce actual nominee
35853,neutral,got mind nine host championship reach tomorrow score last minute six
35854,positive,rock may wish life lyleandscott
35855,neutral,thursday night look forward
35856,positive,lilpeterr tomorrow freakshow get man go smash fool smile
35857,positive,february day best muddy valentine deeper day
35858,positive,ticket tour sale tomorrow good luck smile via
35859,negative,experience issue back friday monday
35860,neutral,post vice preside present late show
35861,positive,raft best way end sunday vaso smile
35862,positive,pop si first win gram si may qualify upon
35863,positive,stick stone may break better
35864,negative,evil laugh grade read short least five mistake name beck stickingtoit
35865,negative,gianico like blame season finish ignore new impact
35866,neutral,jan roll pick
35867,positive,effect that far still wait one may person arena
35868,positive,great hope soon may come argentina really admit follow
35869,neutral,tomorrow more tune hear kid vow ewbwit
35870,neutral,may trade boiler tune
35871,negative,five neuro up call refuse let meet jail activist
35872,positive,linen espnstatsinfo debut plusminu game career
35873,neutral,made right court pick go said friday appoint
35874,positive,husband company bring much need ga sometime tomorrow afternoon
35875,neutral,wave boy yesterday wave back new album tomorrow lafa
35876,neutral,takaflocka say play june nodded get king cut come june well mind in
35877,positive,tomorrow swing mall sign autograph picture
35878,neutral,interest could part trade round pick
35879,positive,wait see fancystepdad boy theprincerupert jakecausey next friday
35880,neutral,let real even wit fucking down bad plain like shit still best team
35881,positive,may payday austin tomorrow note see leopard cohens got foundry weekend hand happy fun
35882,positive,imagine day february via
35883,neutral,sat interview
35884,positive,great connect track colorado exit next issue nov dhlovelif
35885,positive,happy single would love receive valentine card someone may justinbieb
35886,neutral,more homeless men even great great granddaughter standard day or
35887,neutral,get parotid job internship offer let know sign day tomorrow amphitheatertel work
35888,negative,really grade shit tonight
35889,neutral,dirtyplatano night stone got back blunt ride thus oxford smokinggreat
35890,neutral,like day day chip chicken
35891,negative,admit kill deputy first time thursday admit response
35892,neutral,remember everyone member support wear mask november
35893,positive,everyone came friday night see threat signal dickens awesom night
35894,positive,beryls cool cool manage get sun pick black star lawton
35895,negative,jamesjammcmahon get february suave pucker
35896,positive,shown good discipline round tonight kept cool head andthenew
35897,neutral,work game saturday door close act
35898,positive,believe day older wait see tomorrow davidguetta singapor
35899,positive,exit treat tomorrow nov night start
35900,positive,semi comment theeuropeandream avail fridaysunday
35901,neutral,steelern send boy pro bowl via vote actual unlike nov elect
35902,positive,film may faint
35903,positive,seen every move itsjustinmartin miss kid theater tomorrow
35904,neutral,like nose never understand
35905,neutral,sat next black guy came turn
35906,positive,shop come sale season host winner start november
35907,neutral,come join doctor fundrais
35908,neutral,day cometh start than status november challenge photoaday semi damn
35909,neutral,even first time get hit someone almost week friday get hit hammer fall friday
35910,positive,still lot candid left anyone want tomorrow
35911,neutral,race race peri postpone hour sunday still start
35912,negative,able thursday second straight
35913,positive,hey wan see tomorrow fine self
35914,negative,channel see weather on like tomorrow sing
